|title|language|certificate_no|certified_duration|type_of_film|producer_name|production_house|certificate_type|format|certificate_date|duration_in_seconds
4123|"""ANTE...SUNDARANIKI!"""|Telugu|DIL/1/19/2022-HYD|0 days 02:56:00|Theatrical|Yalamanchili Ravi Shankar|MYTHRI MOVIE MAKERS|U|1|2022-06-03|10560
4124|JURASSIC WORLD: DOMINION|Telugu|DFL/2/41/2022-MUM|0 days 02:27:37|Theatrical|FRANK MARSHALL, PATRICK CROWLEY, UNIVERSAL STUDIOS.|-|UA|1|2022-06-06|8857
4125|"""SHADOW"""|Telugu|VIL/2/56/2022-HYD|0 days 01:39:15|Video|Bikshamaiah Sangem|B S Production House|UA|1|2022-06-06|5955
4126|1948 AKHANDA BHARATH|Telugu|DIL/2/117/2022-HYD|0 days 02:07:05|Theatrical|M Y Maharshi|M.Y.M. CREATIONS|UA|1|2022-06-06|7625
4127|DIA|Telugu|VIL/1/4/2022-BAN|0 days 02:17:59|Video|Ravi Kashyap|M/S VIBHA KASHYAP PRODUCTIONS|U|1|2022-06-08|8279
4128|"""VIRATAPARVAM"""|Telugu|DIL/2/118/2022-HYD|0 days 02:31:02|Theatrical|Srikanth Chundi|M/S SRI LAKSHMI VENKATESWARA CINEMAS LLP|UA|1|2022-06-09|9062
4129|OLD MONKK|Telugu|VIL/2/32/2022-BAN|0 days 02:11:56|Video|Ravi Kashyap|M/S VIBHA KASHYAP PRODUCTIONS|UA|1|2022-06-09|7916
4130|POKEMON MOVIE: AAP SELECTED HO|Telugu|VFL/1/37/2022-MUM|0 days 01:33:56|Video|Atsushi Chiku, Dina Hawana, The Pokemon Company|-|U|1|2022-06-10|5636
4131|KARAN ARJUN|Telugu|DIL/2/122/2022-HYD|0 days 01:45:42|Theatrical|Mekala Ravi|RED ROAD THRILLERS UA||1|2022-06-10|6342
4132|VAADEVVADU VEEDEVVADU MANA PREMAKU ADDEVVADU|Telugu|DIL/2/121/2022-HYD|0 days 01:53:27|Theatrical|Pappula Kanaka Durgarao|B.M. CREATIONS|UA|1|2022-06-10|6807
4133|"""PANCHATANTRA KATHALU"""|Telugu|DIL/2/120/2022-HYD|0 days 02:23:05|Theatrical|Madhu Derangula|MADHU CREATIONS|UA|1|2022-06-10|8585
4134|VAASHI (DHARDYAM)|Telugu|DIL/1/32/2022-THI|0 days 02:07:51|Theatrical|Suresh Kumar G|REVATHY KALAAMANDIR|U|1|2022-06-10|7671
4135|KONDA|Telugu|DIL/2/123/2022-HYD|0 days 02:01:00|Theatrical|Susmita Patel Konda|SHRESTA PATEL MOVIES|UA|1|2022-06-14|7260
4136|"""SHREESHREE RAJADHIRAJA SHREESHREE MADHANA KAMARAJA SHREESHREE VILASARAJA SHREESHREE MADHUBANARAJA"|Telugu|VIL/2/58/2022-Che|0 days 02:00:04|Video|Sembiansivakumar Kovaichezhiyan|Sun TV Network Ltd|UA|1|2022-06-14|7204
4137|JHANSI I P S|Telugu|DIL/2/62/2022-BAN|0 days 02:40:23|Theatrical|Rajesh Kumar|BHAVANI ENTERTAINMENT|UA|1|2022-06-15|9623
4138|EY BUJJI NEEKU NENE|Telugu|DIL/2/125/2022-HYD|0 days 02:06:29|Theatrical|Merugu Sathish Kumar|SS MOVIE CORPORATION|UA|1|2022-06-17|7589
4139|MEELO OKADU|Telugu|DIL/2/124/2022-HYD|0 days 02:25:04|Theatrical|Kuppili Veerachary|SRI SURYA NARAYANA CREATIONS|UA|1|2022-06-17|8704
4140|TOMAKE BHALOBASI|Telugu|VIL/1/18/2022-KOL|0 days 02:05:03|Video|Sandeep Agarwala|Echo Entertainment Private Limited|U|1|2022-06-20|7503
4141|HAARJEET|Telugu|VIL/1/17/2022-KOL|0 days 01:48:01|Video|Sandeep Agarwala|Echo Entertainment Private Limited|U|1|2022-06-20|6481
4142|"""CHOR BAZAAR"""|Telugu|DIL/2/126/2022-HYD|0 days 02:13:03|Theatrical|Vatsavai Vabs Raju|M/S I V PRODUCTIONS UA||1|2022-06-21|7983
4143|"""SADHANANNU NADIPE"""|Telugu|DIL/2/130/2022-HYD|0 days 02:24:15|Theatrical|LANKA KARUNAKAR DASS|RAHUL PREM MOVIE MAKERS|UA|1|2022-06-22|8655
4144|SRI RANGA PURAM|Telugu|DIL/2/129/2022-HYD|0 days 02:10:15|Theatrical|C Nagaraju|Sri sai lucky creations|UA|1|2022-06-22|7815
4145|MAAYON|Telugu|DIL/1/34/2022-Che|0 days 02:12:37|Theatrical|Arunmozhi Manickam|DOUBLE MEANING PRODUCTIONS LLP|U|1|2022-06-22|7957
4146|ROOM|Telugu|VFL/2/190/2022-MUM|0 days 01:57:00|Video|FilmNation Entertainment/Freeway Entertainment kft|-|UA|1|2022-06-22|7020
4147|"""SHIKAARU(AN UNLIMITED FUN RIDE)"""|Telugu|DIL/3/17/2022-HYD|0 days 02:12:02|Theatrical|P Seeta Ramkumar|M/S SRI SAI LAKSHMI CREATIONS|A|1|2022-06-22|7922
4148|"""GANDHARWA"""|Telugu|DIL/2/128/2022-HYD|0 days 02:11:28|Theatrical|Abdul Apsar Hussain|M/S FUNNY FOX ENTERTAINMENTS|UA|1|2022-06-22|7888
4149|SAMMATHAME (LOVE IS UNCONDITIONAL)|Telugu|DIL/2/127/2022-HYD|0 days 02:10:00|Theatrical|Kankanala Gopinath Reddy|UG PRODUCTIONS|UA|1|2022-06-22|7800
4150|GHOSTBUSTERS AFTERLIFE|Telugu|VFL/2/196/2022-MUM|0 days 02:03:55|Video|Ivan Reitman, Adam Somer, Sony Pictures USA|-|UA|1|2022-06-24|7435
4151|WANTED|Telugu|VFL/2/194/2022-MUM|0 days 01:40:08|Video|Jim Lemley, Jason Netter, NBC Universal|-|UA|1|2022-06-24|6008
4152|THE ACCIDENT|Telugu|DIL/2/132/2022-HYD|0 days 02:06:39|Theatrical|Chandra Sekhar Duvvuri|DREAM CHASERS STUDIOS|UA|1|2022-06-24|7599
4153|"""RUDHRA SIMHA"""|Telugu|DIL/2/131/2022-HYD|0 days 02:11:00|Theatrical|Mallayya Katepogu|KM FILM PRODUCTIONS|UA|1|2022-06-24|7860
4154|MINIONS: THE RISE OF GRU|Telugu|DFL/1/16/2022-MUM|0 days 01:28:06|Theatrical|CHRIS MELEDANDRI, JANET HEALY, CHRIS RENAUD, UNIVERSAL STUDIOS.|-|U|1|2022-06-27|5286
4155|"""PAKHAA COMMERCIAL"""|Telugu|DIL/2/134/2022-HYD|0 days 02:32:08|Theatrical|Gavara Udaya Srinivasu|GA2 UV PICTURES|UA|1|2022-06-27|9128
4156|CHITAM MAHARANI|Telugu|DIL/2/133/2022-HYD|0 days 02:04:36|Theatrical|J S Manikanta|LITTLE THOUGHTS CINEMAS|UA|1|2022-06-27|7476
4157|JAIL|Telugu|VIL/2/61/2022-Che|0 days 02:14:55|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2022-06-28|8095
4158|ENUGU|Telugu|DIL/2/99/2022-Che|0 days 02:36:05|Theatrical|Sathishkumar Chakradharamahanti Apparaochakradharamahanti|M/S vigneswara entertainments|UA|1|2022-06-29|9365
4159|BHAIRAVA GEETHA (A LOVE STORY)|Telugu|VIL/2/71/2022-HYD|0 days 01:56:48|Video|Bhaskar B O|RASHI COMBINES|UA|1|2022-06-29|7008
4160|REPEAT|Telugu|DIL/1/22/2022-HYD|0 days 02:04:18|Theatrical|Ramanjaneyulu Javvaji|Sarvanthram Creations|U|1|2022-06-29|7458
4161|AMMALAGANNA AMMA MULAPUTAMMA|Telugu|DIL/2/136/2022-HYD|0 days 01:37:18|Theatrical|Krishnachandra bihary|KALAASADHANA PRODUCTIONS|UA|1|2022-06-29|5838
4162|AMITABH|Telugu|DIL/2/135/2022-HYD|0 days 01:49:22|Theatrical|Jammalamadugu Chinnari|TARA SRI CREATIVE WORKS|UA|1|2022-06-29|6562
4163|KALIVEERUDU|Telugu|DIL/2/75/2022-BAN|0 days 02:08:19|Theatrical|S Srinivasa Murthy|SRI SRINIDHI SHREYAS CREATIONS|UA|1|2022-06-30|7699
4164|"""DARJA"""|Telugu|DIL/2/137/2022-HYD|0 days 02:10:02|Theatrical|Sivasankar Paidipati|M/S PAIDIPATI CREATIONS LLP|UA|1|2022-07-01|7802
4165|TAKE IT EASY|Telugu|DIL/1/72/2022-MUM|0 days 01:59:04|Theatrical|Dharmesh Ramcharan Pandit|PRINCE PRODUCTIONS LLP|U|1|2022-07-01|7144
4166|THOR: LOVE AND THUNDER|Telugu|DFL/2/48/2022-MUM|0 days 02:00:14|Theatrical|Kevin Feige, Brad Winderbaum, Buena Vista International, Inc|-|UA|1|2022-07-04|7214
4167|"""HAPPY BIRTHDAY"""|Telugu|DIL/2/138/2022-HYD|0 days 02:16:05|Theatrical|Pedamallu Hemalatha|M/S CLAP ENTERTAINMENT|UA|1|2022-07-04|8165
4168|THE KASHMIR FILES|Telugu|VIL/2/297/2022-MUM|0 days 02:39:26|Video|Vivek Ranjan Agnihotri|M/s.IAMBUDDHA ENTERTAINMENT AND MEDIA LLP|UA|1|2022-07-05|9566
4169|GREY (THE SPY WHO LOVED ME)|Telugu|DIL/3/18/2022-HYD|0 days 02:01:01|Theatrical|Kallakuri Venkata Kirankumar|ADWITIYA MOVIES PRIVATE LIMITED|A|1|2022-07-05|7261
4170|"""AAKASHA VEEDHULLO"""|Telugu|DIL/2/139/2022-HYD|0 days 02:26:33|Theatrical|Dharavath Gautham Krishna|GK FILM FACTORY|UA|1|2022-07-05|8793
4171|MY DEAR BOOTHAM|Telugu|DIL/1/36/2022-Che|0 days 02:02:14|Theatrical|Ramesh Pichanathapillai|ABHISHEK FILMS|U|1|2022-07-06|7334
4172|AANA|Telugu|VIL/2/72/2022-HYD|0 days 01:55:36|Video|Niranjanlal Pansari|SRI BALAJI VIDEO PRIVATE LIMITED|UA|1|2022-07-06|6936
4173|POLICE INTERROGATION|Telugu|DIL/2/140/2022-HYD|0 days 01:36:02|Theatrical|Boyana Krishnarao|rsmovies|UA|1|2022-07-06|5762
4174|KHOSTY|Telugu|DIL/1/37/2022-Che|0 days 02:20:05|Theatrical|Sudhan Sundaram|-|U|1|2022-07-07|8405
4175|“BUJJI ILLAARAA(IT’S A PSYCHOLOGICAL THRILLER)” (A TO UA)|Telugu|VIL/2/77/2022-HYD|0 days 01:57:59|Video|Kadiri Sanjeeva Reddy|M/S SRI NEELAKANTESHWARA SWAMY CREATIONS LLP|UA|1|2022-07-07|7079
4176|KADUVA|Telugu|DIL/2/42/2022-THI|0 days 02:34:46|Theatrical|Listin Stephen|MAGIC FRAMES|UA|1|2022-07-07|9286
4177|"""KOTHA KOTHAGAA"""|Telugu|DIL/2/142/2022-HYD|0 days 02:00:07|Theatrical|Sivanaga Muralidharreddy Mukkara|FUNFULL ENTERTAINMENTS PRIVATE LIMITED|UA|1|2022-07-08|7207
4178|THE WARRIORR|Telugu|DIL/2/143/2022-HYD|0 days 02:35:07|Theatrical|Chitturi Venkata Srinivasrao|SRINIVASAA SILVER SCREEN|UA|1|2022-07-11|9307
4179|"""DEADLINE"""|Telugu|DIL/3/19/2022-HYD|0 days 02:03:24|Theatrical|Gopal Tandra|SRI VIGNATEJA FILMS|A|1|2022-07-12|7404
4180|AMRUTHA (EVVARI MATA VINADHU)|Telugu|DIL/2/144/2022-HYD|0 days 01:54:58|Theatrical|Thota Krishna Rao|NAVYA MOVIE MAKERS|UA|1|2022-07-12|6898
4181|GARGI|Telugu|DIL/2/104/2022-Che|0 days 02:17:52|Theatrical|Gautham Ramachandran|M/s BLACKY GENIE MYLEFT FOOT PRODUCTIONS|UA|1|2022-07-13|8272
4182|"""MR AND MISS"" (A TO UA)"|Telugu|VIL/2/82/2022-HYD|0 days 02:03:02|Video|Ashokkumar Reddy Tatiparti|READING LAMP CREATIONS|UA|1|2022-07-13|7382
4183|SWASA|Telugu|VIL/2/65/2022-Che|0 days 02:01:59|Video|Prabhu Sundakkampalayam Ramasamy|Dream Warrior Pictures|UA|1|2022-07-14|7319
4184|DEGREE COLLEGE (A TO UA)|Telugu|VIL/2/83/2022-HYD|0 days 02:29:00|Video|Chinna Narasimham Nandireddy|SRI LAKSHMI NARASIMHA CINEMA|UA|1|2022-07-15|8940
4185|KALPITHAM|Telugu|DIL/3/20/2022-HYD|0 days 01:44:59|Theatrical|Sangepu Usha|Neeladreeshwara Productions|A|1|2022-07-15|6299
4186|IDHI NAADHI|Telugu|DIL/2/146/2022-HYD|0 days 01:55:16|Theatrical|Bokkisham Bhulaxmi|SHIVAPRIYA PRODUCTIONS|UA|1|2022-07-15|6916
4187|POCKET MAAR|Telugu|DIL/2/145/2022-HYD|0 days 01:54:41|Theatrical|Shruthi Shadakshri|RADHA VEDA PRODUCTIONS|UA|1|2022-07-15|6881
4188|SHAMSHERA|Telugu|DIL/2/249/2022-MUM|0 days 02:38:43|Theatrical|Aditya Chopra|Yash Raj Films Pvt. Ltd.|UA|1|2022-07-18|9523
4189|THANK YOU|Telugu|DIL/2/147/2022-HYD|0 days 02:09:26|Theatrical|Vvenkata Ramanareddy|Sri Venkateswara Creations|UA|1|2022-07-18|7766
4190|NEVER BACK DOWN REVOLT|Telugu|VFL/2/238/2022-MUM|0 days 01:29:33|Video|David Zelon, Craig Baumgarten, Ben Jacques, Sony Pictures USA|-|UA|1|2022-07-19|5373
4191|ENTHAVAARU GAANI|Telugu|DIL/3/21/2022-HYD|0 days 01:59:02|Theatrical|Annabhimoju Veera Brahmachary|SWASTIKA CREATIONS|A|1|2022-07-19|7142
4192|WE LOVE BAD BOYS|Telugu|DIL/2/150/2022-HYD|0 days 02:07:57|Theatrical|Pappula Kanaka Durgarao|B.M. CREATIONS|UA|1|2022-07-19|7677
4193|"""KALINGAPATNAM JEEVA"""|Telugu|DIL/2/149/2022-HYD|0 days 01:48:00|Theatrical|Chillikeshala Rithwik|M/S DL PRODUCTIONS UA||1|2022-07-19|6480
4194|RECHCHIPODHAM BROTHER|Telugu|DIL/2/148/2022-HYD|0 days 02:03:00|Digital|Vangala Venkata Lakshmi|PRACHODAYA FILMS|UA|1|2022-07-19|7380
4195|MAHA|Telugu|DIL/2/111/2022-Che|0 days 01:48:21|Theatrical|Mathiyalagan Vardharajan|Etcetera Entertainment|UA|1|2022-07-21|6501
4196|RUN HIDE FIGHT|Telugu|VFL/2/243/2022-MUM|0 days 01:43:24|Video|MEDIA FINANCE CAPITAL|-|UA|1|2022-07-21|6204
4197|POLICE OFFICER (REVISED)|Telugu|VIL/2/71/2022-Che|0 days 01:59:05|Video|Sembiansivakumar Kovaichezhiyan|Sun TV Network Ltd|UA|1|2022-07-21|7145
4198|"""MANU CHARITRA(FALLING IN LOVE IS A PAINFUL JOY)"|Telugu|DIL/2/153/2022-HYD|0 days 02:50:18|Theatrical|Narala Sreenivasula Reddy|M/S PRODDUTUR TALKIES|UA|1|2022-07-21|10218
4199|"""RAMARAO ON DUTY"""|Telugu|DIL/2/152/2022-HYD|0 days 02:30:03|Theatrical|Srikanth Chundi|M/S SRI LAKSHMI VENKATESWARA CINEMAS LLP|UA|1|2022-07-21|9003
4200|VAADIKEE VAADE SAATI|Telugu|VIL/1/10/2022-THI|0 days 02:17:01|Video|Ark Rajaraja|RASI MEDIA MAKERS|U|1|2022-07-21|8221
4201|"""11:11"""|Telugu|DIL/2/151/2022-HYD|0 days 02:14:41|Theatrical|Veeresh Gaajula|TIGER HILLS PRODUCTION|UA|1|2022-07-21|8081
4202|VIKRANT RONA|Telugu|DIL/2/90/2022-BAN|0 days 02:27:39|Theatrical|Shalini M|M/S SHALINI ARTSS|UA|1|2022-07-22|8859
4203|THE LEGEND|Telugu|DIL/2/115/2022-Che|0 days 02:41:23|Theatrical|Pondurai Yogarathinam|THE LEGEND NEW SARAVANA STORES PRODUCTIONS|UA|1|2022-07-26|9683
4204|SEETHARAMAM|Telugu|DIL/1/23/2022-HYD|0 days 02:40:04|Theatrical|Ch Seshupriyanka|SWAPNA CINEMA|U|1|2022-07-27|9604
4205|AFTERMATH|Telugu|VFL/2/252/2022-MUM|0 days 01:33:18|Video|HIGHLAND FILM GROUP LLC/ITALIA FILM UNITED STATES|-|UA|1|2022-07-27|5598
4206|LEGEND|Telugu|VFL/2/257/2022-MUM|0 days 02:06:02|Video|STUDIO CANAL|-|UA|1|2022-07-28|7562
4207|DC LEAGUE OF SUPER-PETS|Telugu|DFL/1/22/2022-MUM|0 days 01:47:25|Theatrical|PATRICIA HICKS, DWAYNE JOHNSON, DANY GARCIA, HIRAM GARCIA, JARED STERN, WARNER BROS.|-|U|1|2022-07-28|6445
4208|"""PREKSHAKULAKU VIGNAPTHI"""|Telugu|DIL/3/22/2022-HYD|0 days 01:39:35|Theatrical|Chebolu Nagasantosh Trinadhkirankumar|M/S PADMAVATHI CINE STUDIO|A|1|2022-07-29|5975
4209|BEHIND SOMEONE|Telugu|DIL/3/23/2022-HYD|0 days 01:28:15|Theatrical|Singavaram Sunilkumar Singh|COINEARTH CREATIONS|A|1|2022-08-01|5295
4210|BULLET TRAIN|Telugu|DFL/3/14/2022-MUM|0 days 02:08:03|Theatrical|Kelly McCormick, David Leitch ,Sony Pictures USA|-|A|1|2022-08-02|7683
4211|KARTHIKEYA – 2 (DAIVAM MANUSHYA RUPENA)|Telugu|DIL/2/155/2022-HYD|0 days 02:25:11|Theatrical|Tumbalam Gooty Vishwaprasad|PEOPLE MEDIA FACTORY LLP|UA|1|2022-08-02|8711
4212|BIMBISAARA|Telugu|DIL/2/154/2022-HYD|0 days 02:26:03|Theatrical|Kalyanram Nandamuri|NANDAMURI TARAKA RAMA RAO ARTS|UA|1|2022-08-02|8763
4213|NEE PREMA KOSAM|Telugu|VIL/2/73/2022-Che|0 days 02:04:53|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2022-08-03|7493
4214|LAAL SINGH CHADDHA|Telugu|DIL/2/284/2022-MUM|0 days 02:43:24|Theatrical|Belle Shrinivas Rao|AAMIR KHAN FILMS LLP|UA|1|2022-08-05|9804
4215|"""FOCUS"""|Telugu|DIL/2/156/2022-HYD|0 days 01:58:47|Theatrical|Veerabhadra Rao Parisa|RELAX MOVIE MAKERS|UA|1|2022-08-05|7127
4216|MACHERLA NIYOJAKA VARGAM|Telugu|DIL/2/158/2022-HYD|0 days 02:39:00|Theatrical|N Sudhakar Reddy|SRESHTH MOVIES|UA|1|2022-08-08|9540
4217|"""LIGER(SAALA CROSSBREED)"""|Telugu|DIL/2/157/2022-HYD|0 days 02:20:02|Theatrical|Surdeep Kaur Uppal|M/S PURI CONNECTS LLP|UA|1|2022-08-08|8402
4218|KOUSHIKA VARMA DHAMAYANTHI|Telugu|DIL/2/159/2022-HYD|0 days 01:41:28|Theatrical|Angarika Koushik|GURU DATHA CREATIEVE WORKS|UA|1|2022-08-10|6088
4219|LOVE|Telugu|VIL/2/92/2022-HYD|0 days 01:31:39|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2022-08-12|5499
4220|THIRU|Telugu|DIL/2/128/2022-Che|0 days 02:13:01|Theatrical|Sembiansivakumar Kovaichezhiyan|Sun TV Network Ltd|UA|1|2022-08-16|7981
4221|"""MAATARAANI MOUNAMIDHI"""|Telugu|DIL/2/167/2022-HYD|0 days 02:00:29|Theatrical|Rajapanthula Vasudev|RUDRA PICTURES|UA|1|2022-08-17|7229
4222|WANTED PANDUGOD (PATTUKUNTE KOTI)|Telugu|DIL/2/166/2022-HYD|0 days 02:00:32|Theatrical|Kv Satya Varaprasad|UNITED K PRODUCTIONS|UA|1|2022-08-17|7232
4223|TRIKONA|Telugu|DIL/2/165/2022-HYD|0 days 01:42:47|Theatrical|Kandhala Suresh Kumar|SURESH FILM FACTORY|UA|1|2022-08-17|6167
4224|"""DAARI (RUN HIDE FIGHT BACK)"""|Telugu|DIL/2/164/2022-HYD|0 days 01:53:59|Theatrical|Naresh Mamillapalli|FIFTH HOUSE PRODUCTIONS|UA|1|2022-08-17|6839
4225|"""TWO SOULS"""|Telugu|DIL/2/163/2022-HYD|0 days 02:13:28|Theatrical|Naga Durgarao Sana|PARAMA KRISHNA PICTURES AND CREATIONS|UA|1|2022-08-17|8008
4226|"""SUMMER SOGGALLU"""|Telugu|DIL/2/162/2022-HYD|0 days 01:30:45|Theatrical|K Harish Kumar|M/S SRI HARI FILMS|UA|1|2022-08-17|5445
4227|HINT|Telugu|DIL/2/99/2022-BAN|0 days 02:09:03|Theatrical|Naresh J|M/S VEERAANJANEYA PRODUCTIONS|UA|1|2022-08-18|7743
4228|ONTI KAAL KURAM|Telugu|VIL/2/77/2022-Che|0 days 01:58:19|Video|Vinod Kumar|VINOD KUMAR S|UA|1|2022-08-18|7099
4229|VELVET NAGARAM|Telugu|VIL/2/75/2022-Che|0 days 01:41:32|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2022-08-18|6092
4230|R/R RESPOSIBLE MEN RESPECTABLE WOMEN|Telugu|DIL/2/168/2022-HYD|0 days 02:39:33|Theatrical|Kotipalli Nagavenkata Jogiraju|OM SRI SATYADEVAYA FILMS|UA|1|2022-08-18|9573
4231|CHINTAMANI SONTA MOGUDU|Telugu|DIL/2/171/2022-HYD|0 days 02:03:00|Theatrical|Veerella Siva Nageswararao|SRI SKANDAAGRAJA CREATIONS|UA|1|2022-08-19|7380
4232|SHABAASH MITHU|Telugu|VIL/1/56/2022-MUM|0 days 02:36:07|Video|A Seshan|Viacom18 Media Private Limited|U|1|2022-08-22|9367
4233|"""KALAAPURAM (IKKADA ANDARU KALAAKAARULE)"""|Telugu|DIL/2/176/2022-HYD|0 days 02:02:05|Theatrical|Ram Prasad Talluri|LEADIT INDIA PVT. LTD.|UA|1|2022-08-22|7325
4234|"""PAGAA PAGAA PAGAA"""|Telugu|DIL/2/175/2022-HYD|0 days 02:08:06|Theatrical|Sunkara Rambabu|M/S SUNKARA BROTHERS|UA|1|2022-08-22|7686
4235|JANAKIRAM|Telugu|DIL/2/174/2022-HYD|0 days 01:48:02|Theatrical|T Kumar Reddy|M/S SRI OBULESWARA PRODUCTIONS|UA|1|2022-08-22|6482
4236|MAHAMANISHI|Telugu|DIL/1/41/2022-Che|0 days 02:02:03|Theatrical|Yuvanshankarraja Ilayaraja|YSR FILMS PVT .LTD|U|1|2022-08-24|7323
4237|"""DIE HARD FAN"""|Telugu|DIL/2/177/2022-HYD|0 days 02:10:53|Theatrical|B Chandrapriya Subudhi|SRIHAAN CINE CREATIONS|UA|1|2022-08-24|7853
4238|JAMES AND ALICE|Telugu|VIL/1/79/2022-Che|0 days 02:46:25|Video|Nukala Ajay Kumar|M/s ADI LAKSHMI ENTERTAINMENTS|U|1|2022-08-25|9985
4239|"""ANUKONI PRAYANAM"""|Telugu|DIL/1/26/2022-HYD|0 days 02:00:55|Theatrical|Devangayerra Jagan Mohan|APPLE CREATIONS|U|1|2022-08-25|7255
4240|PANDIRI MANCHAM|Telugu|DIL/1/43/2022-Che|0 days 02:08:23|Theatrical|Ganesh Babu Elangovan|MAPLE LEAFS PRODUCTIONS|U|1|2022-08-26|7703
4241|KUDALI|Telugu|VIL/2/79/2022-Che|0 days 01:58:45|Video|Prabhu Sundakkampalayam Ramasamy|Dream Warrior Pictures|UA|1|2022-08-26|7125
4242|"""JAITRA"""|Telugu|DIL/2/179/2022-HYD|0 days 01:54:51|Theatrical|Subhash Allam|AIMS Motion Pictures|UA|1|2022-08-26|6891
4243|FIRST DAY FIRST SHOW|Telugu|DIL/2/178/2022-HYD|0 days 01:57:37|Theatrical|Edida Srija|SRIJA ENTERTAINMENTS|UA|1|2022-08-26|7057
4244|RAM MOHAN KANCHUKOMMALA (A MAN OF CREATION)|Telugu|DIL/3/24/2022-HYD|0 days 02:02:03|Theatrical|Cheni Kalpana|MUKUNDA MOVIES|A|1|2022-08-26|7323
4245|COBRA|Telugu|DIL/2/137/2022-Che|0 days 02:44:17|Theatrical|Lalit Kumar Sambandam|SEVEN SCREEN STUDIO|UA|1|2022-08-29|9857
4246|THASMATH JAGRATHA|Telugu|DIL/2/181/2022-HYD|0 days 01:41:49|Theatrical|Bennabathula Brahmaji|JESHWIN CINEMAS|UA|1|2022-08-29|6109
4247|VAADU EVADU|Telugu|DIL/2/180/2022-HYD|0 days 02:20:54|Theatrical|Srinivas Narayanapuram|Rajeswari Cine Creations|UA|1|2022-08-29|8454
4248|"""RANGA RANGA VAIBHAVANGA"""|Telugu|DIL/2/186/2022-HYD|0 days 02:23:01|Theatrical|Bapineedu Bhogavalli|SRI VENKATESWARA CINE CHITRA LLP|UA|1|2022-08-30|8581
4249|"""IKSHU"""|Telugu|DIL/2/185/2022-HYD|0 days 02:04:02|Theatrical|Padmaja Naidu|PADMAJA FILM FACTORY|UA|1|2022-08-30|7442
4250|"""CRAZY FELLOW"""|Telugu|DIL/2/184/2022-HYD|0 days 02:25:00|Theatrical|Kesanapalli Koteswara Radhamohan|SRI SATHYA SAI ARTS UA||1|2022-08-30|8700
4251|SIRIMALLE PUVVA...|Telugu|DIL/2/183/2022-HYD|0 days 02:15:03|Theatrical|Shaik Kowsar Jahan|SHAKIRA MOVIES|UA|1|2022-08-30|8103
4252|CHENNAI PORI|Telugu|DIL/2/182/2022-HYD|0 days 02:13:17|Theatrical|Pasupala Ajay Kumar|SURYA PRODUCTIONS|UA|1|2022-08-30|7997
4253|"""DAAS GANG (THE PSYCHO GAME)"""|Telugu|DIL/3/25/2022-HYD|0 days 02:11:03|Theatrical|Chiranjeevi Rallabandi|CHIRU GARAGE FILM PRODUCTION|A|1|2022-09-01|7863
4254|"""LOTS OF LOVE"""|Telugu|DIL/1/27/2022-HYD|0 days 01:48:01|Theatrical|Vishwanand Pattar|PRANVI PICTURES|U|1|2022-09-01|6481
4255|BANARAS..|Telugu|DIL/2/109/2022-BAN|0 days 02:29:59|Theatrical|Zaid Ahmed Khan|NATIONAL KHANS PRODUCTIONS|UA|1|2022-09-02|8999
4256|ROMANTIC LIFE (EMOTIONS INSIDE)|Telugu|DIL/2/187/2022-HYD|0 days 02:08:04|Theatrical|Veeravalli Umamaheswara Rao|VEERAVALLI FILMS|UA|1|2022-09-02|7684
4257|PASALAPOODI VEERABABU|Telugu|DIL/2/142/2022-Che|0 days 02:31:19|Theatrical|Suriya Sivakumar|2D - ENTERTAINMENT PVT LTD|UA|1|2022-09-05|9079
4258|OKE OKA JEEVITHAM|Telugu|DIL/1/28/2022-HYD|0 days 02:36:44|Theatrical|Prabhu Sundakkampalayam Ramasamy|Dream Warrior Pictures|U|1|2022-09-05|9404
4259|CAPTAIN|Telugu|DIL/2/145/2022-Che|0 days 01:57:02|Theatrical|Swaroop Reddy Madhusudhanareddy|S.N.S MOVIE PRODUCTION LLP|UA|1|2022-09-06|7022
4260|"""RAHASYA""(THE ROOTS OF MYSTRY)"""|Telugu|DIL/2/189/2022-HYD|0 days 01:49:05|Theatrical|Sistu Srinivasa Rao|M/S SSS ENTERTAINMENTS|UA|1|2022-09-06|6545
4261|GURTHUNDHA SITHAKALAM|Telugu|DIL/2/188/2022-HYD|0 days 02:22:44|Theatrical|Chinthapalli Rama Rao|SRI VEDAKSHARA MOVIES|UA|1|2022-09-06|8564
4262|"""NEW(NIVEDA ESHWAR VIKKY VASUNDARA)"""|Telugu|DIL/3/26/2022-HYD|0 days 01:44:51|Theatrical|Daivasikhamani Rajendran|M/S DAIVASIKHAMANI DREAMS|A|1|2022-09-06|6291
4263|"""AA AMMAYI GURINCHI MEEKU CHEPPALI"""|Telugu|DIL/2/190/2022-HYD|0 days 02:21:37|Theatrical|Ballapalli Kiran Kumar|M/S BENCHMARK STUDIOS|UA|1|2022-09-07|8497
