|title|language|certificate_no|certified_duration|type_of_film|producer_name|production_house|certificate_type|format|certificate_date|duration_in_seconds
2907|CHHATRI|Punjabi|DIL/1/36/2023-DEL|0 days 01:55:06|Theatrical|Gursewak Singh Dhaliwal|Team 7 Films|U|1|2023-12-26|6906
2908|HIGH SCHOOL LOVE|Punjabi|VIL/1/16/2023-DEL|0 days 01:43:25|Video|Gourav Kumar|Bargota Films|U|1|2023-12-26|6205
2909|JATTA DOLIE NAA|Punjabi|DIL/1/38/2023-DEL|0 days 02:16:21|Theatrical|Narinder Singh|Powerpack Productions|U|1|2023-12-29|8181
2910|""" THE MISSING BOY """|RABHA PARTLY ASSAMESE|DIL/1/31/2023-GUW|0 days 01:15:04|Theatrical|Malay Kumar Roy|MOUMITA FILMS|U|1|2023-10-11|4504
2911|BINDNI BHAAG JASI|Rajasthani|DIL/2/128/2023-MUM|0 days 01:49:59|Theatrical|Govind Singh|STAR FILMS INFOTAINMENT|UA|1|2023-03-16|6599
2912|NAADANIYA|Rajasthani|DIL/1/8/2023-DEL|0 days 01:46:09|Theatrical|Rahul Verma|Ruvansh Entertainment|U|1|2023-03-17|6369
2913|BATTI A BOY WHO DREAMT OF ELECTRICITY|Rajasthani|DIL/1/128/2023-MUM|0 days 01:13:12|Theatrical|Jigar Nagda|UDAIPUR PICTURES|U|1|2023-12-29|4392
2914|ADIVASI KHILADI|SADRI|DIL/1/10/2023-GUW|0 days 02:21:15|Theatrical|Probin Lakra|JOHAR PRODUCTION|U|1|2023-05-02|8475
2915|BIRSHA - THE HERO|SADRI|DIL/2/26/2023-GUW|0 days 02:15:00|Theatrical|Amit Tirkey|-|UA|1|2023-12-21|8100
2916|MIND GAME|SAMBALPURI|DIL/2/32/2023-CUT|0 days 02:18:56|Theatrical|Sridhar Martha|Range Royal Cine Lab LLP|UA|1|2023-10-05|8336
2917|SAKUNTALAM|Sanskrit|DIL/1/79/2023-Che|0 days 01:36:41|Theatrical|Srinivaskannaa T|DESIKA DAYA PRODUCTIONS LLP|U|1|2023-12-20|5801
2918|DHARMAYODHA|Sanskrit|DIL/1/126/2023-THI|0 days 01:49:00|Theatrical|Alwyn Eldho Joseph|ZOE CINEMAS INTERNATIONAL|U|1|2023-12-27|6540
2919|SAKAM OREC|SANTALI|DIL/1/30/2023-KOL|0 days 02:00:18|Theatrical|Umul Juno Soren|UPAL UMUL MEDIA PRIVATE LIMITED|U|1|2023-04-26|7218
2920|GALWAN VEER - THE FIGHTER GANESH HANSDA|SANTALII|DIL/1/6/2023-KOL|0 days 02:34:37|Theatrical|Dinesh Hansda|M/S. SAHEED GHARONJ FILMS|U|1|2023-01-31|9277
2921|"""KAVYA RAJ"""|Silent|DIL/2/245/2023-HYD|0 days 01:35:37|Theatrical|Gajagowny Dayanand Goud|GAJAGOWNY PRODUCTIONS|UA|1|2023-10-30|5737
2922|SIMRAN|Sindhi|DIL/2/65/2023-MUM|0 days 01:27:51|Theatrical|Sona T Manwani|M/S. SONA ENTERPRISES|UA|1|2023-02-07|5271
2923|YUG PURUSH SADGURU SAI TEOONRAM|Sindhi|DIL/1/35/2023-MUM|0 days 02:27:07|Theatrical|Kavita Gopal Raghani|RAGHANI PRODUCTIONS|U|1|2023-04-13|8827
2924|KHATTO MITHO|Sindhi|DIL/2/219/2023-MUM|0 days 01:57:27|Theatrical|Mohan Brijlal Sachdev|Remolo Entertainment Pvt. Ltd.|UA|1|2023-05-02|7047
2925|DE MATHA PAR KANHIJE HATHA|Sindhi|DIL/2/331/2023-MUM|0 days 02:23:17|Theatrical|Kiran Deepak Watwani|WEE TV|UA|1|2023-07-12|8597
2926|AAKHREEN TRAIN-THE LAST TRAIN|Sindhi|DIL/1/74/2023-MUM|0 days 02:16:59|Theatrical|Mohit Khushalani|Travel Bandar Production|U|1|2023-07-31|8219
2927|DEWALO.|Sindhi|DIL/2/406/2023-MUM|0 days 02:22:05|Theatrical|Prem Kumar Sawlani|Harsh Movies And Entertainment|UA|1|2023-08-31|8525
2928|PAI TANG... STEP OF HOPE|TAI PHAKE|DIL/1/42/2023-GUW|0 days 01:26:26|Theatrical|Naba Kumar Bhuyan|-|U|1|2023-12-20|5186
2929|"""VANAKKAM SALAAM"""|Tamil|DIL/2/2/2023-HYD|0 days 02:27:00|Theatrical|Kella Bhaskar Rao|M/S SIRISHA CREATIONS|UA|1|2023-01-02|8820
2930|THUNIVU|Tamil|DIL/2/1/2023-Che|0 days 02:25:27|Theatrical|Boney Kapoor Surinderkapoor|BAYVIEW PROJECTS LLP|UA|1|2023-01-02|8727
2931|BRAHMASTRA: PART ONE SHIVA|Tamil|VIL/2/1/2023-MUM|0 days 02:42:02|Video|Darpesh Prakash Patel|Star India Private Limited, through its division Star Studios|UA|1|2023-01-02|9722
2932|VARISU|Tamil|DIL/1/1/2023-Che|0 days 02:50:03|Theatrical|Vvenkata Ramanareddy|Sri Venkateswara Creations|U|1|2023-01-05|10203
2933|THANTHIRAN|Tamil|DIL/2/3/2023-Che|0 days 02:08:16|Theatrical|Lalbahadur Ponnuswamy|LALROY ASSOCIATES|UA|1|2023-01-09|7696
2934|D3|Tamil|DIL/3/1/2023-Che|0 days 02:06:25|Theatrical|Manoj Sivaramasubramanian|BMASS ENTERTAINMENT|A|1|2023-01-10|7585
2935|FARHANA|Tamil|DIL/2/4/2023-Che|0 days 02:21:05|Theatrical|Prabhu Sundakkampalayam Ramasamy|Dream Warrior Pictures|UA|1|2023-01-10|8465
2936|KAAVAL|Tamil|VIL/2/1/2023-THI|0 days 02:28:19|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2023-01-11|8899
2937|NIZHALAAGA NANUM|Tamil|DIL/2/5/2023-Che|0 days 02:02:45|Theatrical|Mathivanan Muthaiya|MK ENTERPRISE|UA|1|2023-01-12|7365
2938|PODU TANDANANA|Tamil|VIL/2/9/2023-HYD|0 days 02:14:00|Video|KORRAPATI RANGANATHA SAI|VAARAAHI CHALANA CHITRAM|UA|1|2023-01-13|8040
2939|GUNASEKARAN 307|Tamil|DIL/2/6/2023-Che|0 days 01:51:31|Theatrical|Rajeevmadhavan Menon Madhavanmenon|RAJEEV MENON STUDIOS|UA|1|2023-01-13|6691
2940|PATTAM|Tamil|VIL/1/2/2023-BAN|0 days 02:30:38|Video|M Ramesh|M/S SURAJ PRODUCTION|U|1|2023-01-16|9038
2941|WOLF|Tamil|VIL/1/1/2023-THI|0 days 01:55:34|Video|Melvin Gracious G|JMR Associates|U|1|2023-01-16|6934
2942|MALIKAPPURAM|Tamil|DIL/1/4/2023-THI|0 days 02:00:56|Theatrical|Neeta Pinto|AAN MEGA MEDIA|U|1|2023-01-17|7256
2943|TOY GUARDIAN (DUBBED)|Tamil|VFL/1/1/2023-Che|0 days 01:26:19|Video|LISHAOFENG CHENZHENG|-|U|1|2023-01-17|5179
2944|TEANA 10000 YEARS LATER (DUBBED)|Tamil|VFL/1/2/2023-Che|0 days 01:34:46|Video|YILI ANIMATION STUDIO|-|U|1|2023-01-17|5686
2945|PATHAAN|Tamil|DIL/2/34/2023-MUM|0 days 02:26:16|Theatrical|Aditya Chopra|Yash Raj Films Pvt. Ltd.|UA|1|2023-01-18|8776
2946|MADHIL MEL KAADHAL|Tamil|DIL/1/3/2023-Che|0 days 02:21:24|Theatrical|Muthamizh Selvi|SHIRDI PRODUCTIONS|U|1|2023-01-18|8484
2947|VEYIL|Tamil|VIL/1/3/2023-THI|0 days 02:37:04|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|U|1|2023-01-19|9424
2948|TOFUMAN (DUBBED)|Tamil|VFL/1/3/2023-Che|0 days 01:18:44|Video|SHENZHEN KINGLY ANIMATION COMPANY LTD|-|U|1|2023-01-19|4724
2949|"""BIMBISAARA"""|Tamil|VIL/2/12/2023-HYD|0 days 02:20:38|Video|Kalyanram Nandamuri|NANDAMURI TARAKA RAMA RAO ARTS|UA|1|2023-01-25|8438
2950|NIGHT DRIVE|Tamil|VIL/1/4/2023-THI|0 days 01:57:36|Video|Jasminesadiq Mohamedsadiq|M/S I and M Studios|U|1|2023-01-25|7056
2951|THE RAID REDEMPTION|Tamil|VFL/2/11/2023-MUM|0 days 01:20:58|Video|PT. MERANTAU FILMS|-|UA|1|2023-01-25|4858
2952|VIRUNDHU|Tamil|DIL/2/7/2023-Che|0 days 02:05:51|Theatrical|Gireesh Neyyar|NEYYAR FILMS|UA|1|2023-01-25|7551
2953|NANPAKAL NERATHU MAYAKAM|Tamil|DIL/1/4/2023-Che|0 days 01:48:33|Theatrical|George Sebastian|MAMMOOTTYKAMPANY FILMS PRIVATE LIMITED|U|1|2023-01-25|6513
2954|DADA THE APPA|Tamil|DIL/1/5/2023-Che|0 days 02:15:01|Theatrical|Ambethkumar Shanmugam|OLYMPIA MOVIES|U|1|2023-01-25|8101
2955|LEGEND OF A RABBIT (DUBBED)|Tamil|VFL/1/4/2023-Che|0 days 01:33:16|Video|DONG FACHANG|-|U|1|2023-01-27|5596
2956|BOMMAI NAYAGI|Tamil|DIL/2/8/2023-Che|0 days 02:05:21|Theatrical|Ranjith Pandurangan|NEELAM PRODUCTIONS|UA|1|2023-01-27|7521
2957|RUN BABY RUN|Tamil|DIL/2/9/2023-Che|0 days 02:13:08|Theatrical|Lakshmankumar Subramanian|PRINCE PICTURES|UA|1|2023-01-27|7988
2958|RANGOLI|Tamil|DIL/1/6/2023-Che|0 days 02:09:26|Theatrical|Satish Kumar|GOPURAM STUDIOS|U|1|2023-01-27|7766
2959|NAAN SOLVATHELLAM UNMAI|Tamil|VIL/2/5/2023-THI|0 days 02:05:43|Video|Melvin Gracious G|JMR Associates|UA|1|2023-01-30|7543
2960|KUTTRAPPINNANI|Tamil|DIL/2/10/2023-Che|0 days 01:48:55|Theatrical|Peerismail Nagoormeeran|FRIENDS PICTURES|UA|1|2023-01-30|6535
2961|VALU|Tamil|DIL/1/7/2023-Che|0 days 01:57:05|Theatrical|Sugumaran Lakshmanan|SJS PICTURES|U|1|2023-01-31|7025
2962|SUNDEEP KISHANS MICHAEL|Tamil|DIL/2/11/2023-Che|0 days 02:33:49|Theatrical|Cherukuri Bharath Chowdary|KARAN C PRODUCTIONS LLP|UA|1|2023-02-01|9229
2963|ANDHAGAN THE PIANIST|Tamil|DIL/2/13/2023-Che|0 days 02:20:49|Theatrical|Shanthi Thiagarajan|STAAR MOVIES|UA|1|2023-02-03|8449
2964|PAYUM OLI NEE YENAKKU|Tamil|DIL/2/14/2023-Che|0 days 01:59:46|Theatrical|Karthikchowdary Duddukuri|Karthik Movie House|UA|1|2023-02-03|7186
2965|KARUPPU KAAKA|Tamil|DIL/1/8/2023-Che|0 days 01:40:12|Theatrical|Karthikeyan Shanmugasundaram|MANJAL PRODUCTION|U|1|2023-02-06|6012
2966|VARAMBU|Tamil|DIL/2/15/2023-Che|0 days 02:10:09|Theatrical|Aslam Pethaiya|ROYAL CINE FILMS|UA|1|2023-02-06|7809
2967|VARNASHRAMAM?|Tamil|DIL/2/16/2023-Che|0 days 02:28:45|Theatrical|Cynthia Lourdes|CYNTHIA PRODUCTION HOUSE|UA|1|2023-02-07|8925
2968|ROBERRT|Tamil|VIL/2/8/2023-BAN|0 days 02:46:28|Video|Jasminesadiq Mohamedsadiq|M/S I and M Studios|UA|1|2023-02-08|9988
2969|HAWALA|Tamil|VIL/2/10/2023-BAN|0 days 02:18:17|Video|A Praveen Kumar|APPLES AND PEARS FILMY MYSTICS|UA|1|2023-02-08|8297
2970|KRANTI|Tamil|VIL/2/11/2023-BAN|0 days 02:42:58|Video|Suresh B|M/S MEDIA HOUSE STUDIO|UA|1|2023-02-08|9778
2971|PANTHRAND|Tamil|VIL/2/6/2023-THI|0 days 02:26:06|Video|Melvin Gracious G|JMR Associates|UA|1|2023-02-09|8766
2972|SAAYAVANAM|Tamil|DIL/3/2/2023-Che|0 days 01:59:14|Theatrical|Santhosh Damodharan Nair|DAMOR CINEMA PRIVATE LIMITED|A|1|2023-02-09|7154
2973|KANNAGI NAGAR|Tamil|DIL/2/18/2023-Che|0 days 01:47:44|Theatrical|Rajeevmadhavan Menon Madhavanmenon|RAJEEV MENON STUDIOS|UA|1|2023-02-09|6464
2974|LAKE PLACID VS. ANACONDA|Tamil|VFL/2/17/2023-MUM|0 days 01:26:51|Video|Jeffery Beach, Phillip J. Roth, SONY PICTURES|-|UA|1|2023-02-09|5211
2975|VAATHI|Tamil|DIL/1/10/2023-Che|0 days 02:16:15|Theatrical|Suryadevara Naga Vamsi|SPRINT SCREENS LLP|U|1|2023-02-10|8175
2976|PEI KOTTU|Tamil|DIL/2/19/2023-Che|0 days 02:18:53|Theatrical|S Lavanya|OM SAI PRODUCTIONS|UA|1|2023-02-10|8333
2977|MAAYAVETTAI|Tamil|DIL/2/20/2023-Che|0 days 01:50:21|Theatrical|Balachandar Ramalingam|M/s SRI MUTHAMIL LAKSHMI MOVIE MAKERS|UA|1|2023-02-10|6621
2978|NEETHI SEI|Tamil|DIL/1/11/2023-Che|0 days 02:00:56|Theatrical|Susila Ponnusamy|NIYANTH MEDIA AND TECHNOLOGIES|U|1|2023-02-15|7256
2979|JOHN RAMBO|Tamil|VFL/2/21/2023-MUM|0 days 01:22:03|Video|Nu Image Incorporated|-|UA|1|2023-02-15|4923
2980|ANT-MAN AND THE WASP: QUANTUMANIA|Tamil|DFL/2/7/2023-MUM|0 days 02:05:38|Theatrical|Stephen Broussard, Kevin Feige, Buena Vista International, Inc|-|UA|1|2023-02-16|7538
2981|INSOL|Tamil|DIL/2/22/2023-Che|0 days 02:14:08|Theatrical|Tamilkumaran Govindapadikandasamy Mani|Tamil Kumaran Productions|UA|1|2023-02-16|8048
2982|THUGS|Tamil|DIL/2/23/2023-Che|0 days 02:02:31|Theatrical|Mumthas M|HR PICTURES|UA|1|2023-02-17|7351
2983|KICK|Tamil|DIL/2/24/2023-Che|0 days 02:11:27|Theatrical|Guttur Shivakumar Naveen|P.R.FIRST FEATURES PRIVATE LIMITED|UA|1|2023-02-17|7887
2984|THAMIZHAZHAGIYUM THAMIZHARASIYUM|Tamil|DIL/2/25/2023-Che|0 days 02:01:32|Theatrical|Mannan T|M/s MANNAN FILMS|UA|1|2023-02-20|7292
2985|PIZZA 3 THE MUMMY|Tamil|DIL/2/26/2023-Che|0 days 02:21:01|Theatrical|Vijayakumar Chandrasekaran|thirukumaran entertainment|UA|1|2023-02-20|8461
2986|LEGENDS OF VALHALLA THOR (DUBBED)|Tamil|VFL/1/5/2023-Che|0 days 01:21:17|Video|CAOZ|-|U|1|2023-02-20|4877
2987|AGILAN KING OF THE INDIAN OCEAN|Tamil|DIL/2/27/2023-Che|0 days 02:13:49|Theatrical|Gokul Yadav Parthasarathy|SCREEN SCENE MEDIA ENTERTAINMENT PVT LTD|UA|1|2023-02-21|8029
2988|HEAD BUSH|Tamil|VIL/2/17/2023-BAN|0 days 02:16:27|Video|Dhananjaya K A|M/S DAALI PICTURES SOMANNA TALKIES LLP|UA|1|2023-02-22|8187
2989|CHRISTOPHER|Tamil|VIL/2/7/2023-THI|0 days 02:31:45|Video|Unnikrishnan B|RD ILLUMINATIONS LLP|UA|1|2023-02-23|9105
2990|ARIYAVAN|Tamil|DIL/2/29/2023-Che|0 days 01:48:51|Theatrical|Prabhu Paulraj|M/s MGP MASS MEDIA PVT LTD|UA|1|2023-02-23|6531
2991|VINDHYA VICTIM VERDICT V3 (REVISED)|Tamil|VIL/2/22/2023-Che|0 days 02:01:22|Video|Amudhavanan Parasuraman|TEAM A VENTURES|UA|1|2023-02-24|7282
2992|D3 - REVISED|Tamil|VIL/2/23/2023-Che|0 days 02:04:47|Video|Manoj Sivaramasubramanian|BMASS ENTERTAINMENT|UA|1|2023-02-24|7487
2993|KONDRAAL PAAVAM|Tamil|DIL/2/30/2023-Che|0 days 01:49:21|Theatrical|Manoj Kumar A|EINFACH STUDIOS|UA|1|2023-02-24|6561
2994|PATHAAN|Tamil|VIL/2/59/2023-MUM|0 days 02:28:53|Video|Aditya Chopra|Yash Raj Films Pvt. Ltd.|UA|1|2023-02-24|8933
2995|RIPUPBURY|Tamil|DIL/2/31/2023-Che|0 days 02:21:35|Theatrical|Arunkarthik N|AK THE TALESMAN|UA|1|2023-02-24|8495
2996|AYOTHI|Tamil|DIL/1/12/2023-Che|0 days 02:00:29|Theatrical|Ravindran Ramaiah|M/s TRIDENT ARTS|U|1|2023-02-24|7229
2997|BHAI|Tamil|DIL/2/32/2023-Che|0 days 02:01:11|Theatrical|Addhava Ishvvara Kr|KRS FILMDOM|UA|1|2023-02-24|7271
2998|YAATHISAI|Tamil|DIL/2/33/2023-Che|0 days 02:01:35|Theatrical|Ganesh K J|VENUS INFOTAINMENT|UA|1|2023-02-27|7295
2999|VIZHITHELU|Tamil|DIL/2/34/2023-Che|0 days 02:11:21|Theatrical|Duraiananth Malaisamy|AADHAVAN CINE CREATION|UA|1|2023-02-27|7881
3000|PAPPAN|Tamil|VIL/2/9/2023-THI|0 days 02:40:25|Video|Jeba Jones|SANJAYKUMAR LALWANI AND SONS HUF|UA|1|2023-02-28|9625
3001|ANDHA NAAL GYNABAGAM|Tamil|VIL/2/29/2023-HYD|0 days 02:22:44|Video|Chinthapalli Rama Rao|SRI VEDAKSHARA MOVIES|UA|1|2023-02-28|8564
3002|HOME|Tamil|VIL/1/8/2023-THI|0 days 02:41:13|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|U|1|2023-03-01|9673
3003|RAJA MAGAL|Tamil|DIL/1/13/2023-Che|0 days 01:56:36|Theatrical|Hasan Jakariya|M/s Moon Walk Pictures|U|1|2023-03-02|6996
3004|KRISHNA VRINDHA VIHARI|Tamil|VIL/2/32/2023-HYD|0 days 02:19:15|Video|Jasminesadiq Mohamedsadiq|M/S I and M Studios|UA|1|2023-03-03|8355
3005|"NAGASHAURYA""S ASWATHAMA"|Tamil|VIL/2/34/2023-HYD|0 days 02:13:04|Video|Jasminesadiq Mohamedsadiq|M/S I and M Studios|UA|1|2023-03-03|7984
3006|AGHANGARAM|Tamil|VIL/2/37/2023-HYD|0 days 02:03:05|Video|Gedela Ravi Kumar|M/S FULL BOTTLE ENTERTAINMENTS LLP|UA|1|2023-03-06|7385
3007|65|Tamil|DFL/2/20/2023-MUM|0 days 01:32:43|Theatrical|Zainab Azizi, Scott Beck, Sony Pictures USA|-|UA|1|2023-03-06|5563
3008|KUDIMAHAAN|Tamil|DIL/2/35/2023-Che|0 days 02:22:04|Theatrical|Sivakumar S|SCENARIO MEDIA WORKS|UA|1|2023-03-07|8524
3009|MEMORIES|Tamil|DIL/2/36/2023-Che|0 days 01:57:39|Theatrical|Shiju K|M/s SHIJU THAMEENS FILM FACTORY PRIVATE LIMITED|UA|1|2023-03-07|7059
3010|ENJOY - REVISED|Tamil|VIL/2/27/2023-Che|0 days 02:05:57|Video|K Lakshmi Narayanan|M/s LNH Creation|UA|1|2023-03-07|7557
3011|BACHELOR (REVISED)|Tamil|VIL/2/28/2023-Che|0 days 02:38:27|Video|Dilli Babu Govindaraj|Axess Film Factory|UA|1|2023-03-09|9507
3012|MURUDAN|Tamil|DIL/3/10/2023-HYD|0 days 01:50:06|Theatrical|Devavigins Devadhason|VS INTERNATIONAL FILMS|A|1|2023-03-10|6606
3013|“BUJJI ILLAARAA (IT’S A PSYCOLOGICAL THRILLER)”|Tamil|VIL/2/38/2023-HYD|0 days 01:57:59|Video|Niranjanlal Pansari|SRI BALAJI VIDEO PRIVATE LIMITED|UA|1|2023-03-10|7079
3014|KABZAA|Tamil|DIL/2/28/2023-BAN|0 days 02:16:00|Theatrical|R Chandrashekar|M/S SRI SIDDESHWARA ENTERPRISES|UA|1|2023-03-13|8160
3015|BIG SNAKE KING|Tamil|DFL/2/23/2023-MUM|0 days 01:24:44|Theatrical|BEAJING RELIABLE MEDIA CO. LTD|-|UA|1|2023-03-13|5084
3016|DHAMAKA (DOUBLE IMPACT)|Tamil|VIL/2/40/2023-HYD|0 days 02:18:47|Video|Kuchibhotla Subrahmanya Vivekananda|PEOPLE MEDIA FACTORY LLP|UA|1|2023-03-14|8327
3017|"""VEERA SIMHA REDDY(GOD OF MASSES)"""|Tamil|VIL/2/43/2023-HYD|0 days 02:52:00|Video|Yalamanchili Ravi Shankar|MYTHRI MOVIE MAKERS|UA|1|2023-03-14|10320
3018|KANNAI NAMBATHEY|Tamil|DIL/2/37/2023-Che|0 days 02:10:31|Theatrical|V N Ranjithkumar|M/s Lipi Cine Crafts|UA|1|2023-03-14|7831
3019|THE DANCING GOD-SHIVA OM NAMAH|Tamil|VIL/1/8/2023-Che|0 days 01:29:00|Video|Sandeep Agarwala|Echo Entertainment Private Limited|U|1|2023-03-14|5340
3020|SHAZAM: FURY OF THE GODS|Tamil|DFL/2/25/2023-MUM|0 days 02:12:25|Theatrical|PETER SAFRAN, WARNER BROS.|-|UA|1|2023-03-15|7945
3021|300 RISE OF AN EMPIRE|Tamil|VFL/2/39/2023-MUM|0 days 01:29:58|Video|Mark Canton, Thomas Tull, Zack Snyder, Legendary Pictures, Warner Bros|-|UA|1|2023-03-15|5398
3022|HEADMASTER|Tamil|VIL/1/9/2023-THI|0 days 01:34:07|Video|Sreelal D V|CHANNEL FIVE|U|1|2023-03-16|5647
3023|DHOOL PARAKUTHU|Tamil|DIL/2/38/2023-Che|0 days 01:33:05|Theatrical|Ramesh S|M/s DHANAM PICTURES|UA|1|2023-03-16|5585
3024|THE ROOM|Tamil|VFL/2/42/2023-MUM|0 days 01:32:57|Video|Elle Driver|-|UA|1|2023-03-17|5577
3025|AASAI|Tamil|DIL/2/39/2023-Che|0 days 02:20:24|Theatrical|Sudhan Sundaram|-|UA|1|2023-03-20|8424
3026|VISITHRAM|Tamil|DIL/2/20/2023-THI|0 days 02:17:07|Theatrical|Ajith Joy K|JOY MOVIE PRODUCTIONS LLP|UA|1|2023-03-20|8227
3027|JOHN WICK: CHAPTER 4|Tamil|DFL/3/16/2023-MUM|0 days 02:51:15|Theatrical|Lionsgate|-|A|1|2023-03-20|10275
3028|JENNI|Tamil|DIL/2/40/2023-Che|0 days 01:37:39|Theatrical|Iqbal Akbarmohammed|APPU MOVIES|UA|1|2023-03-20|5859
3029|"""NAMO VENKATESA"""|Tamil|VIL/1/4/2023-HYD|0 days 02:37:26|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|U|1|2023-03-21|9446
3030|SOPPANA SUNDARI|Tamil|DIL/1/14/2023-Che|0 days 01:56:36|Theatrical|Vivek K R|HUEBOX STUDIOS PVT.LTD|U|1|2023-03-21|6996
3031|PARUNDHAAGUTHU OORKURUVI|Tamil|DIL/2/41/2023-Che|0 days 01:51:51|Theatrical|Arockia Vinoth Suresh|M/s Lights On Media|UA|1|2023-03-21|6711
3032|RACER|Tamil|DIL/2/42/2023-Che|0 days 02:01:58|Theatrical|Sathish Govindhan|HUSTLERS ENTERTAINMENT|UA|1|2023-03-22|7318
3033|YAANAI MUGATHAAN|Tamil|DIL/1/15/2023-Che|0 days 02:07:45|Theatrical|Rejeesh N R|THE GREAT INDIAN CINEMAS|U|1|2023-03-22|7665
3034|POR THOZHIL|Tamil|DIL/2/43/2023-Che|0 days 02:27:55|Theatrical|Mukesh Ratilalmehta|E4 EXPERIMENTS LIMITED LIABILITY PARTNERSHIP|UA|1|2023-03-22|8875
3035|BLACK N WHITE|Tamil|VIL/2/31/2023-Che|0 days 01:53:01|Video|Karthik Raj|K STUDIOS|UA|1|2023-03-22|6781
3036|DUNGEONS AND DRAGONS: HONOR AMONG THIEVES|Tamil|DFL/2/31/2023-MUM|0 days 02:15:21|Theatrical|BRIAN GOLDNER / JEREMY LATCHAM/ NICK MEYER / PARAMOUNT PICTURES|-|UA|1|2023-03-27|8121
3037|PATHUTHALA|Tamil|DIL/2/44/2023-Che|0 days 02:32:21|Theatrical|Ke Gnanavelraja|STUDIOGREEN FILMS PRIVATE LIMITED|UA|1|2023-03-27|9141
3038|"""NANIS DASARA"""|Tamil|DIL/2/69/2023-HYD|0 days 02:36:00|Theatrical|Srikanth Chundi|M/S SRI LAKSHMI VENKATESWARA CINEMAS LLP|UA|1|2023-03-27|9360
3039|THE CONJURING 2|Tamil|VFL/2/47/2023-MUM|0 days 02:01:47|Video|Rob Cowan, Warner Bros|-|UA|1|2023-03-27|7307
3040|VIDUTHALAI PART 1|Tamil|DIL/3/4/2023-Che|0 days 02:24:04|Theatrical|Elredkumar Santhanam|R S INFOTAINMENT|A|1|2023-03-27|8644
3041|YOSI|Tamil|DIL/2/45/2023-Che|0 days 02:02:23|Theatrical|Johnson Chako|J AND A PRIME PRODUCTIONS|UA|1|2023-03-28|7343
3042|HANSAN:RISING DRAGON (DUBBED)|Tamil|VFL/2/52/2023-MUM|0 days 02:09:35|Video|BIGSTONE PICTURES CO. LTD|-|UA|1|2023-03-29|7775
3043|"""NIZHAL"""|Tamil|VIL/2/48/2023-HYD|0 days 01:44:07|Video|Ramakrishna Veerapaneni|MANGO MASS MEDIA PVT. LTD.|UA|1|2023-03-29|6247
3044|THEERA KAADHAL|Tamil|DIL/2/46/2023-Che|0 days 02:08:11|Theatrical|Neelakantnarayanpur Sangappanarayanpur|Lyca Productions Private Limited|UA|1|2023-03-30|7691
3045|1982 ANBARASIN KAADHAL|Tamil|DIL/2/47/2023-Che|0 days 01:59:05|Theatrical|Ullas Sankarankutty|DEVAKANNYA PRODUCTIONS|UA|1|2023-03-30|7145
3046|THALAIPPE ILLATHA PADAM|Tamil|DIL/1/16/2023-Che|0 days 01:34:45|Theatrical|Sekaran G|THIRAIPPARAVAI|U|1|2023-03-30|5685
3047|SALMON|Tamil|DIL/2/48/2023-Che|0 days 02:25:18|Theatrical|Shalil A M|MJS MEDIA|UA|1|2023-03-30|8718
3048|IKI|Tamil|DIL/1/17/2023-Che|0 days 01:43:23|Theatrical|Amudhavanan Parasuraman|TEAM A VENTURES|U|1|2023-03-31|6203
3049|GHOST RIDER: SPIRIT OF VENGEANCE|Tamil|VFL/2/53/2023-MUM|0 days 01:32:47|Video|Ashok Amritraj, Ari Arad, Warner Bros|-|UA|1|2023-03-31|5567
3050|VEERAN|Tamil|DIL/1/18/2023-Che|0 days 02:35:48|Theatrical|Thyagarajan Govindarajan Thyagarajan|SATHYA JYOTHI FILMS|U|1|2023-03-31|9348
3051|EAPPODHUM AVA NENAIPU|Tamil|DIL/1/19/2023-Che|0 days 02:03:16|Theatrical|Ramamanickam Ramaiya|MANICKAVEL CINE CREATIONS|U|1|2023-03-31|7396
3052|LOVE MOCKTAIL 2|Tamil|VIL/1/13/2023-BAN|0 days 02:20:00|Video|Jasminesadiq Mohamedsadiq|M/S I and M Studios|U|1|2023-04-03|8400
3053|AUGUST 16 1947|Tamil|DIL/2/49/2023-Che|0 days 02:24:24|Theatrical|Aditya Ashwin Joshi|PURPLE BULL ENTERTAINMENT PRIVATE LIMITED|UA|1|2023-04-04|8664
3054|THIRUVIN KURAL|Tamil|DIL/2/50/2023-Che|0 days 01:59:48|Theatrical|Neelakantnarayanpur Sangappanarayanpur|Lyca Productions Private Limited|UA|1|2023-04-05|7188
3055|RUDHRAN|Tamil|DIL/2/51/2023-Che|0 days 02:29:02|Theatrical|Kathiresan S|Five Star Creations LLP|UA|1|2023-04-05|8942
3056|THE POPES EXORCIST|Tamil|DFL/3/22/2023-MUM|0 days 01:45:34|Theatrical|Doug Belgrad, Michael Patrick, Sony pictures USA|-|A|1|2023-04-06|6334
3057|ENGLISH MAARA|Tamil|DIL/3/7/2023-BAN|0 days 02:43:54|Theatrical|David R|INFANT CINE CREATIONS|A|1|2023-04-06|9834
